time,Interface_location_along_x_axis,Total_FE,Total_solid_fraction
312.9596917076,73.125,2100884.176905,0.0023337446211963
313.2476917076,73.359375,2100859.1304193,0.0023358559395606
313.5476917076,73.359375,2100840.2902567,0.0023381141283038
313.8476917076,73.359375,2100815.2449389,0.0023403144868358
314.1476917076,73.59375,2100796.7813324,0.0023425703064739
314.4476917076,73.59375,2100770.8657082,0.0023447717604558
314.7476917076,73.59375,2100752.3955665,0.002347027957791
315.0476917076,73.59375,2100727.3851354,0.0023492289823289
315.3476917076,73.59375,2100708.7420516,0.0023514785341272
315.6476917076,73.59375,2100682.5839075,0.0023536808678121
315.9476917076,73.828125,2100663.8432848,0.0023559321394069
316.1876917076,73.828125,2100642.7259801,0.0023576877618668
316.4276917076,73.828125,2100628.0192175,0.0023594956509831
316.7156917076,73.828125,2100603.3151242,0.0023616066643193
317.0156917076,74.0625,2100584.7881676,0.0023638593414177
317.3156917076,74.0625,2100559.9355806,0.0023660617516232
317.6156917076,74.0625,2100541.3620442,0.0023683175007771
317.9156917076,74.0625,2100515.9662264,0.0023705185268846
318.2156917076,74.0625,2100497.4931721,0.0023727729603354
318.5156917076,74.0625,2100471.8761187,0.0023749757811886
318.8156917076,74.296875,2100453.1405166,0.0023772332244316
319.1156917076,74.296875,2100427.7295702,0.0023794362176649
319.4156917076,74.296875,2100409.3161017,0.0023816910654933
319.7156917076,74.53125,2100385.2844577,0.0023838954245241
320.0156917076,74.53125,2100366.7847051,0.0023861505397553
320.3156917076,74.53125,2100341.6541744,0.002388355857766
320.6156917076,74.53125,2100323.1921783,0.0023906135600078
320.9156917076,74.53125,2100299.0530292,0.0023928191918439
321.2156917076,74.53125,2100280.5389563,0.002395078559258
321.5156917076,74.53125,2100255.4537648,0.0023972853691855
321.8156917076,74.765625,2100237.132913,0.0023995479236836
322.1156917076,74.765625,2100213.2884791,0.0024017563377509
322.4156917076,74.765625,2100194.7878416,0.0024040197397556
322.7156917076,75,2100169.5085417,0.0024062287526673
323.0156917076,75,2100150.8645381,0.0024084947812407
323.3156917076,75,2100126.3836366,0.0024107055126043
323.6156917076,75,2100107.8409636,0.0024129741621075
323.9156917076,75,2100083.3732882,0.0024151858206821
324.2156917076,75,2100065.0300485,0.0024174530850438
324.5156917076,75.234375,2100040.1788294,0.0024196665507669
324.8156917076,75.234375,2100021.6937073,0.0024219344321762
325.1156917076,75.234375,2099997.2799571,0.0024241482579451
325.4156917076,75.46875,2099978.8606433,0.0024264178708169
325.7156917076,75.46875,2099954.7682349,0.0024286311224129
326.0156917076,75.46875,2099936.0186686,0.0024309018620954
326.3156917076,75.46875,2099911.3046322,0.0024331167602997
326.6156917076,75.46875,2099892.9491115,0.0024353895955489
326.9156917076,75.46875,2099868.8191638,0.0024376054790003
327.2156917076,75.46875,2099850.3744858,0.002439882073562
327.5156917076,75.703125,2099826.3939284,0.0024420979237762
327.8156917076,75.703125,2099808.0007775,0.0024443770868249
328.1156917076,75.703125,2099783.5538512,0.0024465940584763
328.4156917076,75.9375,2099764.9542471,0.0024488731632988
328.7156917076,75.9375,2099741.1105299,0.0024510920609614
329.0156917076,75.9375,2099722.6828632,0.0024533687267144
329.2556917076,75.9375,2099702.3046768,0.0024551399560424
329.4956917076,75.9375,2099687.6248033,0.0024569723939988
329.7836917076,75.9375,2099663.7160986,0.0024591006773066
330.0236917076,75.9375,2099649.1297575,0.0024609051661398
330.2156917076,75.9375,2099632.8790247,0.0024623114492164
330.4076917076,76.171875,2099621.0513159,0.0024637798683312
330.6380917076,76.171875,2099601.5434232,0.0024654770503534
330.9145717076,76.171875,2099584.3257131,0.002467581976257
331.2145717076,76.40625,2099560.7048857,0.0024698012573217
331.5145717076,76.40625,2099541.6842943,0.002472078098604
331.8145717076,76.40625,2099517.4637196,0.0024742975623845
332.1145717076,76.40625,2099499.0085948,0.0024765782681337
332.4145717076,76.40625,2099476.398132,0.0024787977151045
332.6545717076,76.40625,2099461.627807,0.0024806292750177
332.8945717076,76.40625,2099440.5613703,0.0024823990436809
333.1825717076,76.640625,2099422.7474218,0.0024845940532841
333.4825717076,76.640625,2099398.4460602,0.0024868151139041
333.7825717076,76.640625,2099379.1158774,0.002489097672952
334.0825717076,76.875,2099356.3830677,0.0024913222517461
334.3825717076,76.875,2099337.9573825,0.0024936042548805
334.6825717076,76.875,2099313.7616869,0.0024958293073547
334.9825717076,76.875,2099295.3115972,0.0024981122678753
335.2825717076,76.875,2099271.4454804,0.0025003395505281
335.5825717076,76.875,2099252.9798826,0.0025026234111614
335.8825717076,76.875,2099227.9279639,0.0025048526855196
336.1225717076,77.109375,2099212.6128211,0.0025066860512204
336.3625717076,77.109375,2099193.9553145,0.0025084661419359
336.6505717076,77.109375,2099176.3037847,0.0025106663072241
336.9505717076,77.109375,2099152.1018453,0.0025128990613348
337.2505717076,77.34375,2099133.5286927,0.0025151907986028
337.5505717076,77.34375,2099109.7543896,0.0025174249899404
337.8505717076,77.34375,2099091.050465,0.0025197155688373
338.1505717076,77.34375,2099066.5926614,0.0025219512429734
338.4505717076,77.34375,2099047.7590506,0.0025242440838192
338.7505717076,77.34375,2099024.0492564,0.00252648169858
339.0505717076,77.578125,2099005.4876495,0.0025287759225882
339.2425717076,77.578125,2098986.8690676,0.0025303115600537
339.4345717076,77.578125,2098974.5277428,0.0025318306336681
339.6649717076,77.578125,2098955.4463811,0.0025335586455532
339.9414517076,77.8125,2098938.3611616,0.00253568514137
340.2414517076,77.8125,2098912.8455972,0.0025379291106042
340.5414517076,77.8125,2098893.7674837,0.0025402297095091
340.8414517076,77.8125,2098868.3290159,0.0025424730905515
341.1414517076,77.8125,2098849.6591673,0.0025447746549285
341.4414517076,77.8125,2098826.4972573,0.0025470199079787
341.7414517076,77.8125,2098807.992669,0.0025493236546739
342.0414517076,78.046875,2098783.2714778,0.0025515694250214
342.3414517076,78.046875,2098764.8686062,0.0025538754727046
342.6414517076,78.046875,2098740.3046022,0.0025561219336164
342.9414517076,78.28125,2098721.2621681,0.0025584286407414
343.2414517076,78.28125,2098696.4347688,0.002560677473773
343.5414517076,78.28125,2098677.8049844,0.0025629848633468
343.8414517076,78.28125,2098653.8911303,0.0025652342394466
344.1414517076,78.28125,2098635.3909277,0.0025675434964901
344.4414517076,78.28125,2098611.3124183,0.0025697939679745
344.7414517076,78.28125,2098592.8498708,0.0025721030432481
345.0414517076,78.515625,2098567.9920652,0.0025743547882403
345.3414517076,78.515625,2098548.870585,0.0025766650896383
345.6414517076,78.515625,2098525.1268221,0.0025789185856382
345.9414517076,78.75,2098506.5418856,0.0025812297285924
346.2414517076,78.75,2098481.9528368,0.0025834847323514
346.5414517076,78.75,2098463.3701759,0.0025857981329568
346.8414517076,78.75,2098437.5991007,0.002588052844632
347.1414517076,78.75,2098418.9545966,0.002590366090922
347.4414517076,78.75,2098394.5583687,0.0025926191875844
347.7414517076,78.75,2098375.4224121,0.0025949347731165
348.0414517076,78.984375,2098351.9740258,0.0025971886986444
348.3414517076,78.984375,2098333.3803173,0.0025995030103185
348.6414517076,78.984375,2098309.3704109,0.0026017573406314
348.9414517076,79.21875,2098290.7416729,0.0026040709642104
349.2414517076,79.21875,2098266.1785352,0.0026063245808199
349.5414517076,79.21875,2098247.596463,0.0026086400161557
349.8414517076,79.21875,2098223.1894831,0.002610894670494
350.1414517076,79.21875,2098204.025012,0.0026132083906628
350.4414517076,79.21875,2098179.455438,0.0026154657283147
350.7414517076,79.453125,2098160.8532253,0.0026177816219224
351.0414517076,79.453125,2098136.8856709,0.0026200388640794
351.3414517076,79.453125,2098118.1970282,0.0026223559128622
351.6414517076,79.6875,2098092.4757485,0.0026246130075113
351.9414517076,79.6875,2098073.7657884,0.0026269306076716
352.2414517076,79.6875,2098048.7633471,0.0026291880957858
352.5414517076,79.6875,2098029.4752104,0.0026315069906237
352.7814517076,79.6875,2098009.364775,0.0026333104736821
352.8443662676,79.6875,2098002.6289954,0.0026341283760694
352.9072808276,79.6875,2097995.9430843,0.0026346831927117
352.9827782996,79.6875,2097990.8816287,0.0026353333699209
353.073375266,79.6875,2097982.4160894,0.0026360163362192
353.18209162568,79.6875,2097975.5794172,0.0026368860170708
353.3125512573,79.6875,2097964.4028721,0.0026378554586335
353.46910281524,79.6875,2097954.6202061,0.0026390806277304
353.65696468476,79.921875,2097938.6201532,0.0026404859733806
353.83731207951,79.921875,2097927.910177,0.0026418177298176
354.01765947425,79.921875,2097911.9402287,0.0026431443508679
354.23407634795,79.921875,2097898.5440748,0.0026448161495784
354.49377659638,80.15625,2097877.8794102,0.0026467687821767
354.79377659638,80.15625,2097858.5556264,0.002649087330591
355.09377659638,80.15625,2097834.5192915,0.0026513540554891
355.39377659638,80.15625,2097815.6146738,0.002653675064623
355.69377659638,80.15625,2097790.0748381,0.0026559427867377
355.99377659638,80.15625,2097771.3106186,0.002658264226747
356.29377659638,80.15625,2097747.0071862,0.0026605323863656
356.59377659638,80.390625,2097728.1253041,0.0026628553998311
356.89377659638,80.390625,2097703.7369812,0.0026651241500493
357.13377659638,80.390625,2097688.6881174,0.0026669892669717
357.37377659638,80.390625,2097668.6863103,0.002668798678536
357.66177659638,80.625,2097650.5091164,0.0026710356055665
357.96177659638,80.625,2097625.940107,0.0026733065800101
358.26177659638,80.625,2097607.2592197,0.0026756339795044
358.56177659638,80.625,2097582.3528368,0.0026779050444284
358.86177659638,80.625,2097563.4257955,0.0026802342017285
359.16177659638,80.625,2097538.7803458,0.0026825079978979
359.46177659638,80.625,2097519.9665119,0.0026848385490177
359.76177659638,80.859375,2097496.0417595,0.0026871135310375
360.06177659638,80.859375,2097477.197106,0.0026894451928882
360.36177659638,80.859375,2097451.6304062,0.0026917211697927
360.66177659638,81.09375,2097432.7507238,0.002694056014281
360.90177659638,81.09375,2097412.5279241,0.0026958723853208
361.14177659638,81.09375,2097397.4547528,0.0026977466958315
361.37217659638,81.09375,2097379.3182614,0.0026993992908922
361.60257659638,81.09375,2097365.2341232,0.0027011728186045
361.87905659638,81.09375,2097343.0761336,0.0027032551091256
362.17905659638,81.09375,2097324.234398,0.0027055887364439
362.47905659638,81.328125,2097298.2143832,0.0027078663771854
362.71905659638,81.328125,2097283.125249,0.0027097434507844
362.95905659638,81.328125,2097262.8848567,0.0027115616652141
363.24705659638,81.328125,2097244.5827138,0.0027138143068772
363.54705659638,81.5625,2097220.4455993,0.0027160938638674
363.84705659638,81.5625,2097201.6511763,0.0027184358280501
364.14705659638,81.5625,2097176.942774,0.0027207175049071
364.44705659638,81.5625,2097158.0721587,0.0027230608256786
364.74705659638,81.5625,2097133.4536726,0.0027253438799313
365.04705659638,81.5625,2097112.4132984,0.0027276870401128
365.34705659638,81.5625,2097088.38503,0.0027299718865367
365.64705659638,81.796875,2097069.5148929,0.0027323149683524
365.94705659638,81.796875,2097045.2169737,0.0027345993471035
366.24705659638,81.796875,2097026.4254765,0.0027369416479794
366.40065659638,82.03125,2097009.6526962,0.0027383012476531
366.55425659638,82.03125,2096999.3718024,0.0027395863520642
366.73857659638,82.03125,2096982.5721032,0.0027410058241971
366.95976059638,82.03125,2096968.2510135,0.0027427565982949
367.17209723638,82.03125,2096951.7730164,0.0027442819870755
367.34196654838,82.03125,2096940.9509368,0.0027456007223647
367.51183586038,82.03125,2096926.8369096,0.0027468714506415
367.71567903478,82.03125,2096913.8147042,0.0027484722843038
367.96029084406,82.03125,2096893.7220428,0.0027503245953858
368.2538250152,82.03125,2096875.1053679,0.0027526215713713
368.5538250152,82.265625,2096851.7983989,0.002754904729186
368.8538250152,82.265625,2096832.2096528,0.002757249782656
369.1538250152,82.265625,2096808.4209545,0.0027595336079797
369.4538250152,82.5,2096789.2744611,0.0027618786560328
369.7538250152,82.5,2096765.6991223,0.0027641631872665
370.0538250152,82.5,2096746.4948989,0.0027665052210399
370.3538250152,82.5,2096721.9750508,0.002768790229905
370.5938250152,82.5,2096706.7082056,0.0027706703212055
370.8338250152,82.5,2096686.7231488,0.0027724929824768
371.1218250152,82.5,2096668.3811833,0.0027747449613787
371.4218250152,82.734375,2096643.1727468,0.0027770321177623
371.7218250152,82.734375,2096624.0257699,0.0027793779647213
372.0218250152,82.734375,2096598.847501,0.0027816648589491
372.3218250152,82.96875,2096579.7933523,0.0027840114532938
372.5618250152,82.96875,2096557.621205,0.0027858368365434
372.8018250152,82.96875,2096542.4345578,0.002787724045125
373.0322250152,82.96875,2096523.9400609,0.0027893844540109
373.2626250152,82.96875,2096509.5941284,0.0027911657936908
373.5391050152,82.96875,2096485.8169454,0.0027932588807348
373.8391050152,82.96875,2096466.743313,0.0027956012380135
374.0791050152,82.96875,2096446.1313511,0.0027974286021185
374.3191050152,82.96875,2096430.9414907,0.002799309923688
374.6071050152,83.203125,2096406.774209,0.002801509477191
374.9071050152,83.203125,2096387.6267327,0.0028038542870993
375.1471050152,83.203125,2096367.1682244,0.0028056859221495
375.3391050152,83.4375,2096355.0516057,0.002807196884864
375.5311050152,83.4375,2096337.9586065,0.0028086569792358
375.7615050152,83.4375,2096323.2411637,0.002810468226382
376.0379850152,83.4375,2096299.3231234,0.0028125820809967
376.2779850152,83.4375,2096284.3640512,0.0028144199366222
376.5179850152,83.4375,2096264.3349643,0.0028162360820205
376.8059850152,83.4375,2096246.1161086,0.0028184891082701
377.1059850152,83.4375,2096220.5527015,0.0028207844048943
377.4059850152,83.671875,2096201.4660902,0.0028231337353677
377.7059850152,83.671875,2096175.2951766,0.002825432096416
378.0059850152,83.671875,2096156.1157434,0.00282778611829
378.3059850152,83.90625,2096131.7432439,0.0028300857838448
378.5459850152,83.90625,2096116.5551833,0.0028319737008339
378.7859850152,83.90625,2096096.0908041,0.0028338078190914
379.0739850152,83.90625,2096077.7869795,0.0028360728531713
379.3739850152,83.90625,2096052.5084358,0.0028383732463257
379.6739850152,83.90625,2096033.4067397,0.0028407283398221
379.9139850152,83.90625,2096011.4387612,0.002842564398913
380.1539850152,83.90625,2095996.1758428,0.002844457296389
380.3843850152,84.140625,2095977.7751082,0.0028461295241963
380.6147850152,84.140625,2095963.5177872,0.0028479170956741
380.8912650152,84.140625,2095940.95959,0.0028500234535109
381.1912650152,84.140625,2095921.896036,0.0028523768155225
381.4912650152,84.375,2095896.9330724,0.002854678906039
381.7912650152,84.375,2095877.9722228,0.0028570406043082
382.0912650152,84.375,2095852.5761858,0.0028593437828019
382.3912650152,84.375,2095833.5098844,0.002861707109112
382.6912650152,84.375,2095808.5947771,0.0028640112866804
382.9912650152,84.375,2095789.327572,0.0028663759335606
383.2912650152,84.375,2095763.6720201,0.0028686819002829
383.5912650152,84.609375,2095744.5292086,0.0028710455117657
383.8912650152,84.609375,2095719.3046952,0.0028733518272535
384.1912650152,84.609375,2095700.2620819,0.0028757172890855
384.4912650152,84.84375,2095674.8545095,0.0028780234684636
384.7312650152,84.84375,2095659.6642719,0.0028799219906697
384.9232650152,84.84375,2095641.5800346,0.0028813889440692
385.0768650152,84.84375,2095631.6251265,0.0028826161775941
385.2304650152,84.84375,2095618.0888437,0.0028837834401142
385.4147850152,84.84375,2095606.0119042,0.0028852533491961
385.6359690152,84.84375,2095588.5836479,0.0028869454811905
385.9013898152,84.84375,2095571.5991904,0.0028890454837677
386.2013898152,84.84375,2095548.2212012,0.0028913524575286
386.5013898152,85.078125,2095529.0631728,0.00289371905642
386.8013898152,85.078125,2095505.8582433,0.0028960257176967
387.1013898152,85.078125,2095486.2194289,0.002898391024311
387.4013898152,85.3125,2095463.4844603,0.0029006970635084
387.7013898152,85.3125,2095443.6827171,0.0029030607633833
388.0013898152,85.3125,2095420.613059,0.0029053685524779
388.3013898152,85.3125,2095400.9528547,0.0029077351394861
388.6013898152,85.3125,2095377.8916329,0.0029100427736909
388.9013898152,85.3125,2095357.7631791,0.0029124089923225
389.2013898152,85.3125,2095335.0562042,0.002914715023205
389.5013898152,85.546875,2095315.258293,0.0029170802446356
389.8013898152,85.546875,2095292.2849899,0.002919386730416
390.1013898152,85.546875,2095272.5425804,0.0029217523049228
390.4013898152,85.78125,2095249.2701982,0.002924059000101
390.7013898152,85.78125,2095229.4741263,0.0029264249539746
390.8933898152,85.78125,2095212.5487056,0.002928006983634
391.0853898152,85.78125,2095199.5399846,0.0029295710243017
391.3157898152,85.78125,2095181.7539774,0.0029313535238391
391.5922698152,85.78125,2095163.1304912,0.0029335453502253
391.8922698152,85.78125,2095140.3224114,0.0029358584414448
392.1922698152,85.78125,2095120.5464062,0.0029382264939386
392.4922698152,86.015625,2095097.2442677,0.0029405396911767
392.7922698152,86.015625,2095077.3340792,0.0029429082877876
393.0922698152,86.015625,2095054.3158223,0.0029452221217697
393.3322698152,86.25,2095038.4220841,0.0029471252656419
393.5722698152,86.25,2095019.3179328,0.0029489708515304
393.8602698152,86.25,2095000.1909788,0.0029512514152977
394.1002698152,86.25,2094981.4574391,0.002953075808795
394.3402698152,86.25,2094965.8067344,0.0029549741698087
394.6282698152,86.25,2094943.6520959,0.0029571912261304
394.9282698152,86.25,2094923.6551976,0.0029595641112653
395.2282698152,86.25,2094900.3948645,0.0029618787137515
395.5282698152,86.484375,2094880.7498439,0.0029642535753328
395.7682698152,86.484375,2094861.3338243,0.0029661024342737
396.0082698152,86.484375,2094844.6547538,0.0029680108319764
396.2386698152,86.484375,2094827.4696654,0.0029696933641801
396.4690698152,86.71875,2094812.908039,0.0029714949431094
396.7455498152,86.71875,2094791.3988608,0.0029736158330939
397.0455498152,86.71875,2094772.2763121,0.0029759885702671
397.3455498152,86.71875,2094748.8827797,0.0029783073389673
397.6455498152,86.71875,2094729.3066032,0.0029806871497016
397.9455498152,86.71875,2094705.6562994,0.0029830083899556
398.2455498152,86.71875,2094685.3745366,0.0029853908603217
398.5455498152,86.953125,2094662.1627859,0.0029877126255078
398.8455498152,86.953125,2094642.0968159,0.0029900958638434
399.1455498152,86.953125,2094618.1998202,0.002992418791632
399.4455498152,87.1875,2094598.7899249,0.00299480035133
399.7455498152,87.1875,2094575.5899864,0.0029971254649032
400.0455498152,87.1875,2094555.8428649,0.0029995061759013
400.3455498152,87.1875,2094531.9802678,0.0030018305475778
400.6455498152,87.1875,2094511.4818719,0.0030042134384253
400.9455498152,87.1875,2094488.8396051,0.0030065398248474
401.2455498152,87.1875,2094469.4488076,0.0030089222702671
401.5455498152,87.421875,2094444.8410538,0.0030112492858566
401.8455498152,87.421875,2094424.7383648,0.0030136345217264
402.1455498152,87.421875,2094401.7343528,0.0030159624769802
402.4455498152,87.65625,2094382.2937534,0.0030183487983203
402.7455498152,87.65625,2094359.0437517,0.0030206780131213
403.0455498152,87.65625,2094338.7851607,0.0030230666294636
403.3455498152,87.65625,2094316.1694479,0.0030253965043294
403.6455498152,87.65625,2094295.9509792,0.0030277864518492
403.9455498152,87.65625,2094272.3206535,0.0030301174147971
404.2455498152,87.65625,2094252.8673451,0.0030325068175653
404.5455498152,87.65625,2094230.0760537,0.0030348369837502
404.8455498152,87.890625,2094210.3744891,0.0030372271005898
405.0855498152,87.890625,2094191.1614564,0.0030390869712958
405.3255498152,87.890625,2094175.0271798,0.00304100867386
405.6135498152,88.125,2094153.5198237,0.003043244719266
405.9135498152,88.125,2094134.1394602,0.0030456359147348
406.2135498152,88.125,2094110.9384697,0.0030479702701495
406.5135498152,88.125,2094091.5996928,0.0030503639857448
406.7535498152,88.125,2094072.8353626,0.0030522266897705
406.9935498152,88.125,2094057.1764919,0.0030541493175402
407.2815498152,88.125,2094035.0102581,0.0030563890822799
407.5815498152,88.125,2094015.83938,0.0030587847594352
407.8215498152,88.359375,2093997.0456522,0.0030606488864906
408.0615498152,88.359375,2093981.7235736,0.0030625747325789
408.3495498152,88.359375,2093959.4512504,0.0030648150709149
408.6495498152,88.59375,2093940.2637339,0.0030672135198903
408.8415498152,88.59375,2093923.222299,0.0030688163134251
409.0335498152,88.59375,2093910.6249989,0.0030704032986413
409.2639498152,88.59375,2093892.0626958,0.0030722045535135
409.5404298152,88.59375,2093874.2864921,0.0030744232835539
409.7324298152,88.59375,2093857.6903321,0.0030759810527495
409.9244298152,88.59375,2093845.2316918,0.0030775475107434
410.1548298152,88.59375,2093826.0554163,0.0030793445744937
410.3760138152,88.59375,2093812.6169425,0.0030810298616383
410.5971978152,88.59375,2093795.6220908,0.0030827173176634
410.8626186152,88.828125,2093778.729534,0.0030848277324368
411.1626186152,88.828125,2093755.7894814,0.0030871631348986
411.4626186152,88.828125,2093736.555749,0.0030895563094084
411.7626186152,89.0625,2093713.6603194,0.0030918960406776
412.0626186152,89.0625,2093694.4628338,0.0030942923343271
412.3626186152,89.0625,2093671.3563686,0.0030966326044277
412.6026186152,89.0625,2093656.088001,0.0030985546429119
412.8426186152,89.0625,2093637.1513243,0.0031004216538071
413.1306186152,89.0625,2093618.7218261,0.0031027261224867
413.3706186152,89.0625,2093599.0383521,0.0031045732823296
413.6106186152,89.0625,2093583.8137281,0.0031064914616104
413.8986186152,89.296875,2093562.3190742,0.0031087350396647
414.1986186152,89.296875,2093543.2411589,0.0031111337457271
414.4986186152,89.296875,2093519.7710272,0.0031134772633253
414.7986186152,89.53125,2093500.6595692,0.0031158787009422
415.0386186152,89.53125,2093481.1387463,0.0031177488073888
415.2786186152,89.53125,2093465.8077065,0.0031196757718656
415.5666186152,89.53125,2093442.9863561,0.0031219260442247
415.8666186152,89.53125,2093423.7822375,0.003124328823077
416.1666186152,89.53125,2093400.0602225,0.0031266778706955
416.4666186152,89.53125,2093380.8101161,0.0031290806196902
416.6586186152,89.53125,2093363.0813636,0.0031306919712877
416.8506186152,89.765625,2093350.5201597,0.0031322808850682
417.0349386152,89.765625,2093336.7746638,0.0031336508739947
417.2192586152,89.765625,2093325.25943,0.0031351208267532
417.4404426152,89.765625,2093307.4017742,0.0031368366126926
417.7058634152,89.765625,2093290.4711121,0.0031389665820807
418.0058634152,90,2093267.5475502,0.0031413162902112
418.3058634152,90,2093248.3179276,0.0031437253302955
418.6058634152,90,2093224.2736351,0.0031460794326814
418.9058634152,90,2093205.0775107,0.0031484909959473
419.2058634152,90,2093180.9489178,0.0031508457543967
419.5058634152,90,2093161.6171857,0.0031532607221012
419.8058634152,90,2093137.1091589,0.0031556161578883
420.1058634152,90.234375,2093117.863209,0.0031580307503142
420.4058634152,90.234375,2093094.7010329,0.0031603882932914
420.7058634152,90.234375,2093075.4431912,0.0031628045243218
421.0058634152,90.46875,2093051.241212,0.0031651618015569
421.3058634152,90.46875,2093031.9300095,0.00316757940145
421.6058634152,90.46875,2093008.8270954,0.0031699385380208
421.8458634152,90.46875,2092993.4223749,0.0031718790296823
422.0858634152,90.46875,2092973.1902469,0.0031737612077385
422.3162634152,90.46875,2092959.2262019,0.0031755319888448
422.5466634152,90.46875,2092941.6490796,0.0031773065362475
422.8231434152,90.46875,2092924.032188,0.0031795298058362
423.1231434152,90.703125,2092899.7598516,0.0031818860005861
423.4231434152,90.703125,2092880.4988826,0.0031843082958886
423.7231434152,90.703125,2092857.5022723,0.003186670709703
424.0231434152,90.9375,2092838.2337564,0.0031890960572403
424.3231434152,90.9375,2092814.6765247,0.0031914603965933
424.6231434152,90.9375,2092795.4759619,0.0031938849666199
424.9231434152,90.9375,2092772.406795,0.0031962513626916
425.2231434152,90.9375,2092753.0984171,0.00319867462383
425.5231434152,90.9375,2092728.7431031,0.0032010425866972
425.8231434152,90.9375,2092709.5248276,0.0032034667228769
426.1231434152,91.171875,2092686.0805271,0.0032058366085534
426.4231434152,91.171875,2092666.6572504,0.0032082645839041
426.7231434152,91.171875,2092642.7812254,0.0032106346778679
427.0231434152,91.40625,2092623.2460846,0.0032130633042008
427.3231434152,91.40625,2092599.5660181,0.0032154345601878
427.6231434152,91.40625,2092580.2467251,0.0032178668147314
427.9231434152,91.40625,2092557.1017623,0.0032202369778923
428.2231434152,91.40625,2092535.8532991,0.0032226694884748
428.5231434152,91.40625,2092513.207086,0.0032250417054165
428.8231434152,91.40625,2092493.8713232,0.0032274764205921
429.0631434152,91.40625,2092471.2846641,0.0032293693337332
429.2551434152,91.640625,2092458.8671878,0.0032309408989252
429.4471434152,91.640625,2092443.8603673,0.0032324474678806
429.6775434152,91.640625,2092427.8523452,0.0032343309321
429.9540234152,91.640625,2092407.5102256,0.0032365139739689
430.2540234152,91.875,2092388.2268587,0.0032389517472841
430.5540234152,91.875,2092363.0449856,0.0032413260502383
430.8540234152,91.875,2092343.4888279,0.0032437648591164
431.0940234152,91.875,2092324.12853,0.0032456599462104
431.3340234152,91.875,2092307.2416575,0.0032476203705011
431.6220234152,91.875,2092285.176263,0.0032498980179739
431.9220234152,91.875,2092265.7555388,0.0032523378897257
432.1620234152,91.875,2092244.6801284,0.0032542330307278
432.4020234152,92.109375,2092229.1467548,0.0032561956171892
432.6900234152,92.109375,2092206.4430663,0.0032584741407064
432.9300234152,92.109375,2092189.6451457,0.0032604115492702
433.1700234152,92.34375,2092171.4134391,0.0032622958442049
433.4580234152,92.34375,2092152.6978129,0.0032646435085287
433.6980234152,92.34375,2092132.6217255,0.0032665138764126
433.9380234152,92.34375,2092116.8972529,0.0032684699460698
434.2260234152,92.34375,2092094.3091574,0.0032707426736534
434.5260234152,92.34375,2092074.7187008,0.0032731868507943
434.8260234152,92.34375,2092050.1137737,0.0032755632439399
435.1260234152,92.34375,2092030.4512428,0.0032780064175969
435.4260234152,92.578125,2092005.9843002,0.0032803841194825
435.7260234152,92.578125,2091986.3654867,0.0032828256718651
436.0260234152,92.578125,2091961.185101,0.0032852057913234
436.3260234152,92.8125,2091941.5042658,0.0032876481582736
436.5660234152,92.8125,2091921.8134608,0.0032895466122063
436.7196234152,92.8125,2091910.9928914,0.0032909071068071
436.8732234152,92.8125,2091897.7712488,0.0032921404080252
437.0206794152,92.8125,2091888.6098209,0.0032933016290779
437.1681354152,92.8125,2091876.8874313,0.0032944375987285
437.3450826152,92.8125,2091865.5599288,0.0032958841229247
437.5574192552,92.8125,2091848.8478924,0.0032975571059845
437.7612624296,92.8125,2091836.2833799,0.0032991421216764
437.965105604,92.8125,2091819.4418736,0.0033007217620346
438.20971741328,92.8125,2091803.4924705,0.003302710515545
438.50325158442,93.046875,2091780.7949117,0.0033050344732927
438.74325158442,93.046875,2091765.2128538,0.0033069838428542
438.86613158442,93.046875,2091751.1981217,0.0033081066355722
438.98901158442,93.046875,2091742.5987821,0.0033091853129391
439.13646758442,93.046875,2091730.6798228,0.0033103620787419
439.31341478442,93.046875,2091719.0626337,0.0033118313374223
439.52575142442,93.28125,2091702.4666013,0.003313509772134
439.78055539242,93.28125,2091685.7605625,0.0033155966740452
440.08055539242,93.28125,2091662.393351,0.0033179803327699
440.38055539242,93.28125,2091642.7877144,0.0033204311712227
440.68055539242,93.28125,2091618.3931562,0.0033228145918858
440.87255539242,93.28125,2091604.6261937,0.003324512683635
441.06455539242,93.28125,2091588.7729451,0.0033260668193625
441.29495539242,93.28125,2091573.5085774,0.0033279767937527
441.57143539242,93.515625,2091551.6604677,0.0033301774140704
441.87143539242,93.515625,2091532.0785658,0.0033326323770688
442.17143539242,93.515625,2091507.7043973,0.0033350174316653
442.47143539242,93.75,2091487.9663018,0.0033374723060235
442.77143539242,93.75,2091462.6812646,0.0033398576863599
443.07143539242,93.75,2091442.8417967,0.003342315880377
443.37143539242,93.75,2091418.5638697,0.0033447011399236
443.67143539242,93.75,2091398.9692389,0.0033471613161205
443.91143539242,93.75,2091379.555317,0.0033490643630585
444.15143539242,93.75,2091363.8700745,0.0033510429517102
444.43943539242,93.75,2091341.6087466,0.0033533311016297
444.73943539242,93.984375,2091321.9375874,0.003355793447802
445.03943539242,93.984375,2091297.5700781,0.0033581813696079
445.27943539242,93.984375,2091281.7721394,0.0033601595308481
445.51943539242,93.984375,2091261.4122625,0.0033620638425357
